Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,TotalEnvSteps,Time,FPS
823,-31.730684,27.996878,-108.237274,-12.686142,446.67648,37.0,500.0,-0.15355642,-3.922143,-0.052719094,-0.0040308293,-2.840996,0.72415465,0.004030827,0.00655456,-0.0016179569,-0.004962501,-0.026902083,0.0027268394,80.0,65025,1.0001248,0.00013559999999999996,-11.07907772064209,26.66768455505371,0.23554799234132542,26336000,10356,2520
824,-36.186672,33.328705,-110.4462,-10.704306,418.64383,33.0,500.0,-0.18434441,-3.8596969,-0.0677199,0.0009593672,-2.712664,2.0421069,-0.00095936545,0.011539898,-0.002581139,-0.00829546,-0.028315306,0.0031926872,80.0,65025,0.9981383,0.00013539999999999998,-11.070741653442383,26.656423568725586,0.23521534487265003,26368000,10368,2508
825,-31.23541,25.132483,-107.435486,-10.510328,458.8209,34.0,500.0,-0.17019613,-3.7709808,-0.045572318,0.003941099,-1.6415544,1.3525345,-0.0039411006,0.006738471,-0.0020184114,-0.0052528526,-0.029730681,0.003040245,80.0,65025,1.0015755,0.00013519999999999998,-11.06184196472168,26.64406967163086,0.23488266317398393,26400000,10381,2550
826,-33.05733,30.11883,-109.421616,-10.67036,435.2535,28.0,500.0,-0.15954785,-3.9785168,-0.059842758,-0.0024190207,-2.5279844,1.1521415,0.0024190173,0.007019314,-0.0019837257,-0.0054963073,-0.031147953,0.00312918,80.0,65025,0.9970504,0.00013499999999999997,-11.05305290222168,26.632387161254883,0.234550004641517,26432000,10393,2547
827,-29.075739,25.102215,-108.97269,-11.625612,458.92538,25.0,500.0,-0.14555053,-3.7093287,-0.06402696,-0.00065363705,-2.9242444,1.0784456,0.00065363676,0.004880037,-0.0014241666,-0.003911237,-0.03256726,0.0024574257,80.0,65025,0.99911153,0.0001348,-11.043806076049805,26.62024688720703,0.2342173425896466,26464000,10406,2537
828,-35.400146,32.11097,-124.797165,-12.199643,430.7465,31.0,500.0,-0.16522299,-4.0135264,-0.06555769,-0.004611683,-3.0727131,1.0640879,0.0046116826,0.009406539,-0.002225767,-0.0073351273,-0.03398859,0.003169863,80.0,65025,0.99750876,0.0001346,-11.035652160644531,26.608850479125977,0.2338846783707246,26496000,10419,2541
829,-35.142963,29.629742,-108.04641,-13.214374,434.14285,30.0,500.0,-0.16975558,-3.8063407,-0.070524745,-0.00035059333,-1.4765012,1.8909029,0.0003505973,0.008516053,-0.0023526659,-0.007062441,-0.035411954,0.0035145176,80.0,65025,0.997456,0.0001344,-11.027215957641602,26.597061157226562,0.23355201333519665,26528000,10431,2537
830,-32.40346,27.805862,-108.040794,-13.61933,446.7971,31.0,500.0,-0.16084853,-3.5195863,-0.06736184,-0.0010459919,-3.1144135,1.510252,0.00104599,0.0077324617,-0.0019077364,-0.006152723,-0.03683746,0.003009695,80.0,65025,0.999408,0.0001342,-11.018515586853027,26.585134506225586,0.23321932102968265,26560000,10444,2527
831,-27.83114,21.031889,-106.52632,-11.832316,471.3846,34.0,500.0,-0.15043113,-3.9545147,-0.060617782,0.003570613,-3.2992737,1.352363,-0.003570614,0.006036589,-0.0016118878,-0.004653015,-0.038264867,0.0027079254,80.0,65025,1.0021017,0.00013399999999999998,-11.009252548217773,26.57265853881836,0.23288665844427006,26592000,10457,2540
832,-33.32533,29.871809,-124.35097,-11.296868,443.48572,36.0,500.0,-0.15173529,-3.2726176,-0.06692866,-0.008171421,-3.1299815,0.66393423,0.0081714215,0.010457682,-0.0022498146,-0.008280917,-0.03969431,0.0035618586,80.0,65025,0.99640787,0.00013379999999999997,-11.000986099243164,26.561059951782227,0.2325539990820684,26624000,10469,2537
833,-30.526812,26.654308,-109.3064,-12.158912,452.28357,34.0,500.0,-0.1464023,-3.7093265,-0.043082558,-0.0037226845,-3.0686805,0.8112564,0.0037226877,0.005511024,-0.0015059564,-0.0040234616,-0.041125774,0.002590672,80.0,65025,0.99616987,0.0001336,-10.992140769958496,26.549116134643555,0.2322213442858162,26656000,10482,2527
834,-34.903393,29.926525,-108.939255,-12.997551,434.7,33.0,500.0,-0.17329182,-3.7659233,-0.04280572,-0.0015295799,-1.3358902,1.5476193,0.0015295818,0.006595388,-0.0019433158,-0.004883131,-0.04255939,0.0028931226,80.0,65025,0.99739635,0.0001334,-10.98384952545166,26.537521362304688,0.2318886677530199,26688000,10494,2540
835,-32.23079,26.31457,-107.80479,-11.4077835,453.78262,28.0,500.0,-0.17913763,-3.7823694,-0.066457026,0.0039554457,-2.5769262,1.7152896,-0.00395545,0.009262511,-0.0023244945,-0.007310041,-0.043995023,0.0034134984,80.0,65025,1.0007818,0.00013319999999999999,-10.97539234161377,26.525497436523438,0.2315559985451119,26720000,10507,2547
836,-32.483612,27.65129,-107.97695,-13.047854,445.82352,31.0,500.0,-0.16551287,-3.8897297,-0.06271867,0.0008070379,-3.098217,1.4253014,-0.00080703816,0.008267974,-0.0020040255,-0.0058277585,-0.045432683,0.0030888338,80.0,65025,0.9998137,0.000133,-10.966751098632812,26.513652801513672,0.23122333799896225,26752000,10520,2537
837,-30.178757,24.776392,-109.13544,-11.294887,459.38806,37.0,500.0,-0.16270404,-3.8590357,-0.06443921,0.002411026,-2.9556098,2.2658165,-0.0024110256,0.0072644413,-0.0018911094,-0.0057660304,-0.046872497,0.002744577,80.0,65025,1.0004086,0.00013279999999999998,-10.958060264587402,26.501609802246094,0.2308906599251558,26784000,10532,2531
838,-34.504353,30.556963,-128.22772,-9.295923,442.5797,28.0,500.0,-0.16953349,-3.7671604,-0.0711555,-0.0031620231,-3.006725,1.6700796,0.003162018,0.010810122,-0.0024450829,-0.008627481,-0.04831433,0.0031170899,80.0,65025,0.9969239,0.00013259999999999997,-10.950162887573242,26.489953994750977,0.2305579932602347,26816000,10545,2539
839,-35.19321,31.04467,-107.486626,-12.849399,428.8169,30.0,500.0,-0.17125867,-3.873748,-0.05755876,-0.00046083255,-2.2621536,1.7463704,0.0004608316,0.010584249,-0.002320533,-0.008507139,-0.049758192,0.0034148996,80.0,65025,0.9994055,0.0001324,-10.941930770874023,26.47857093811035,0.23022533933512485,26848000,10558,2526
840,-31.38925,25.935122,-106.712814,-13.751034,452.19116,27.0,500.0,-0.15787616,-3.8368618,-0.056946427,0.000228793,-1.7014034,1.04584,-0.00022879138,0.004127116,-0.0014877614,-0.0030062774,-0.0512042,0.002598303,80.0,65025,0.99919957,0.0001322,-10.933243751525879,26.466585159301758,0.2298926720734121,26880000,10570,2545
841,-31.204765,26.786274,-110.84188,-13.085406,452.31345,29.0,500.0,-0.15951154,-3.8821054,-0.057844445,0.0008823098,-2.4787598,1.4694859,-0.0008823096,0.00931452,-0.0022335383,-0.0074331593,-0.05265235,0.003075276,80.0,65025,1.0004766,0.00013199999999999998,-10.9246826171875,26.454744338989258,0.22955999292098736,26912000,10583,2541
842,-27.50842,22.121332,-109.973335,-10.377322,472.16922,31.0,500.0,-0.1458257,-3.7117658,-0.065063655,-0.0015882347,-1.8244603,1.5150086,0.0015882364,0.0036857119,-0.001226887,-0.0028668996,-0.05410254,0.0023238575,80.0,65025,0.99829936,0.0001318,-10.915843963623047,26.442533493041992,0.22922733064775286,26944000,10595,2541
843,-28.349567,25.30392,-107.80182,-11.323286,458.48486,28.0,500.0,-0.14641064,-3.8042393,-0.06355161,-0.0019375078,-2.4203558,0.8775468,0.0019375103,0.0040505272,-0.0012578631,-0.0031150766,-0.055554867,0.0023633717,80.0,65025,0.99971485,0.00013159999999999997,-10.906983375549316,26.430683135986328,0.22889465929021754,26976000,10608,2510
844,-30.597736,25.286882,-108.954666,-13.035905,458.64178,27.0,500.0,-0.16117415,-3.876551,-0.06929074,0.00042307161,-3.2361822,1.5322701,-0.00042307226,0.007173272,-0.001794231,-0.0054232585,-0.05700922,0.0028096181,80.0,65025,1.0001277,0.00013139999999999997,-10.898447036743164,26.418630599975586,0.2285620075349112,27008000,10621,2548
845,-30.238968,22.831438,-106.22903,-14.427895,465.3433,29.0,500.0,-0.15521368,-3.3764613,-0.06502699,-0.00090699864,-1.7542386,1.5908726,0.0009069989,0.0050702696,-0.001557664,-0.0039533386,-0.058465842,0.0026719915,80.0,65025,0.9989072,0.0001312,-10.889891624450684,26.406389236450195,0.22822932228652376,27040000,10633,2528
846,-29.237429,25.390581,-108.96149,-11.768609,458.51514,32.0,500.0,-0.14930324,-3.832162,-0.05280537,-0.000777397,-3.1115322,1.2448223,0.0007773967,0.0052608424,-0.0013611941,-0.0040180646,-0.05992449,0.0024577705,80.0,65025,1.0003957,0.00013099999999999999,-10.881113052368164,26.39459991455078,0.22789665943454765,27072000,10646,2536
847,-31.48891,25.982693,-108.652084,-12.32401,459.0303,39.0,500.0,-0.16462559,-3.3354864,-0.054030783,-0.0020010334,-2.147813,1.1283777,0.0020010346,0.0070740813,-0.0020891186,-0.0054726265,-0.061385278,0.0034211972,80.0,65025,0.9971831,0.0001308,-10.872955322265625,26.382671356201172,0.22756399316593176,27104000,10659,2549
848,-32.672264,27.584938,-108.11839,-10.621821,445.5147,26.0,500.0,-0.16242102,-3.8126872,-0.060638607,-0.00078678475,-3.038363,2.1167371,0.0007867827,0.006783461,-0.0017334336,-0.005193174,-0.06284821,0.0031474228,80.0,65025,0.9980713,0.0001306,-10.864570617675781,26.370962142944336,0.2272313249122687,27136000,10671,2548
849,-32.649807,30.237476,-134.62212,-10.115389,450.22058,33.0,500.0,-0.16018012,-3.9882479,-0.06531547,-0.0038923316,-3.4108768,1.1497691,0.0038923316,0.013613719,-0.0025554341,-0.010237959,-0.06431329,0.0036783102,80.0,65025,0.9973451,0.00013039999999999997,-10.856717109680176,26.35961151123047,0.2268986561030725,27168000,10684,2527
850,-37.30502,32.73022,-133.45496,-12.687612,433.12677,31.0,500.0,-0.18380532,-3.4702709,-0.041825883,-0.0027785893,-2.9348147,1.7962122,0.0027785914,0.01601082,-0.0034529087,-0.012576758,-0.06578052,0.004424016,80.0,65025,0.996801,0.0001302,-10.849404335021973,26.34848976135254,0.22656598816576956,27200000,10696,2548
851,-32.052006,29.710022,-108.373726,-10.961784,439.91306,31.0,500.0,-0.15585193,-3.907797,-0.04733041,-0.0014790797,-3.2663193,1.4271212,0.0014790805,0.009827925,-0.0021679103,-0.007674548,-0.06724989,0.0029318002,80.0,65025,0.99958134,0.00013,-10.840988159179688,26.33713150024414,0.22623332252568937,27232000,10709,2533
852,-34.4097,30.072601,-111.473656,-10.687712,434.55713,33.0,500.0,-0.16528137,-4.2992196,-0.033832517,-0.0033868023,-2.595733,1.2497529,0.0033868025,0.00774634,-0.002157712,-0.00636652,-0.06872141,0.003183525,80.0,65025,0.99602664,0.00012979999999999998,-10.83299446105957,26.325836181640625,0.2259006606060553,27264000,10722,2535
853,-28.698074,25.236456,-106.309,-12.270531,458.50748,29.0,500.0,-0.14945182,-3.8153968,-0.04752437,0.0003534162,-1.2194031,1.2760286,-0.00035341573,0.0042355238,-0.0014924235,-0.00303885,-0.07019508,0.0026000114,80.0,65025,1.0003049,0.0001296,-10.824288368225098,26.314062118530273,0.2255680038279756,27296000,10734,2531
854,-38.153267,33.342705,-108.56555,-12.877683,413.0,32.0,500.0,-0.16985928,-3.9813547,-0.06594099,-0.0065901787,-3.014105,1.7088506,0.0065901773,0.012547933,-0.002579412,-0.009689711,-0.07167102,0.003224703,80.0,65025,0.9966633,0.0001294,-10.816722869873047,26.303298950195312,0.22523532676028937,27328000,10747,2533
855,-38.221626,34.108295,-142.64272,-13.203452,428.06946,31.0,500.0,-0.18358138,-3.9178534,-0.062298045,-0.0033786288,-3.3241363,1.3815225,0.003378631,0.009334003,-0.0025195964,-0.0070517682,-0.073149085,0.003640055,80.0,65025,0.99730545,0.00012919999999999997,-10.809648513793945,26.2923583984375,0.22490265774930354,27360000,10760,2532
856,-33.001156,29.151302,-108.01499,-12.447515,440.3623,29.0,500.0,-0.15786262,-3.937212,-0.04054693,-0.0018563468,-2.1557684,1.5018092,0.0018563466,0.008994024,-0.0022946286,-0.0071062553,-0.0746293,0.0032719788,80.0,65025,0.9989527,0.000129,-10.801504135131836,26.28107261657715,0.22456999820972315,27392000,10772,2539
857,-34.369743,31.416697,-110.40249,-11.656517,429.22534,32.0,500.0,-0.16317615,-3.9765315,-0.056175914,-0.0032931333,-2.358419,1.1922352,0.0032931385,0.0067051738,-0.001810353,-0.0051890444,-0.07611179,0.0028566183,80.0,65025,0.99851704,0.0001288,-10.793553352355957,26.270105361938477,0.22423732282292774,27424000,10785,2537
858,-32.077988,25.28953,-110.059006,-11.155379,459.2985,37.0,500.0,-0.16967346,-3.8766088,-0.04387037,0.0010679455,-1.3872331,1.627518,-0.0010679446,0.008112814,-0.0023379794,-0.0063794507,-0.077596426,0.003425261,80.0,65025,0.99953616,0.00012859999999999998,-10.785574913024902,26.25830841064453,0.22390465980979296,27456000,10798,2531
859,-34.927757,30.474154,-116.71726,-12.940471,436.07144,33.0,500.0,-0.17238934,-3.8024106,-0.05478093,-0.0031751525,-2.188932,1.8476567,0.0031751536,0.0064125126,-0.0019726276,-0.0046430943,-0.0790832,0.0032787926,80.0,65025,0.9964818,0.0001284,-10.77802562713623,26.247140884399414,0.2235720105785364,27488000,10810,2546
860,-34.603287,30.885527,-108.11653,-12.242731,429.59723,28.0,500.0,-0.16967593,-4.0107074,-0.059351634,0.000650141,-2.5260775,1.5171175,-0.00065014325,0.0065370426,-0.0018046596,-0.004967942,-0.08057237,0.0028670302,80.0,65025,1.0005425,0.0001282,-10.770100593566895,26.236099243164062,0.2232393233107877,27520000,10823,2541
861,-32.820217,26.80453,-109.039276,-11.791935,452.7647,30.0,500.0,-0.17019235,-3.9310749,-0.03372138,-0.0009511572,-1.3714594,1.9862415,0.0009511572,0.005014846,-0.0016678341,-0.0036287347,-0.08206355,0.0030266265,80.0,65025,0.99659324,0.00012799999999999997,-10.762239456176758,26.224422454833984,0.22290667936596792,27552000,10835,2513
862,-35.11265,31.144747,-135.57227,-12.2513275,437.0,35.0,500.0,-0.17996296,-3.956458,-0.029256042,0.0014398332,-2.520055,1.2202321,-0.0014398341,0.0074859974,-0.002046919,-0.005615353,-0.08355713,0.0027756572,80.0,65025,1.0019358,0.0001278,-10.75471019744873,26.213375091552734,0.22257400042808154,27584000,10848,2539
863,-31.422657,26.35385,-107.59605,-11.210512,452.80884,30.0,500.0,-0.16513562,-3.7997785,-0.014436754,0.000581431,-2.55693,1.4057039,-0.0005814289,0.006138919,-0.0018404331,-0.0045101913,-0.08505285,0.0029660743,80.0,65025,0.99886715,0.00012759999999999998,-10.746603965759277,26.201860427856445,0.22224134112096378,27616000,10861,2538
864,-26.722446,21.281763,-128.45747,-11.565837,481.0625,46.0,500.0,-0.15218352,-3.9208825,-0.058891118,0.00079990877,-1.423665,1.5410004,-0.00079990766,0.003268165,-0.0013450409,-0.0022990475,-0.08655083,0.0025324854,80.0,65025,0.999507,0.00012739999999999998,-10.738222122192383,26.18999481201172,0.22190867638824774,27648000,10873,2538
865,-26.460096,19.396107,-107.939835,-13.437102,478.98462,41.0,500.0,-0.14559573,-3.6905396,-0.03088972,0.00025638277,-3.0529027,1.766511,-0.00025638315,0.0053132316,-0.0014387829,-0.003941784,-0.08805108,0.0024069836,80.0,65025,0.9991137,0.0001272,-10.72966480255127,26.17803382873535,0.22157600774388084,27680000,10886,2521
866,-30.661024,26.472563,-107.22459,-11.981068,451.8209,28.0,500.0,-0.16044058,-3.9094527,-0.04027367,0.0016956086,-1.1320573,1.5802486,-0.0016956098,0.0042248066,-0.0015204683,-0.0032069876,-0.089553595,0.0024885437,80.0,65025,1.0008817,0.000127,-10.721395492553711,26.166597366333008,0.2212433366995692,27712000,10899,2515
867,-34.30077,31.906103,-126.82674,-13.006108,436.52856,33.0,500.0,-0.16723666,-4.1825886,-0.049552083,-0.004593508,-3.3133004,0.96079504,0.004593513,0.010020257,-0.0019185676,-0.0077019846,-0.091058366,0.0031166691,80.0,65025,0.9959271,0.0001268,-10.713946342468262,26.155677795410156,0.22091066476476726,27744000,10912,2487
868,-31.922728,29.347267,-108.10462,-12.172545,440.029,26.0,500.0,-0.16216776,-3.9962487,-0.035629883,-0.00021183616,-3.2826307,1.7804799,0.0002118345,0.007945388,-0.0017328272,-0.0058484324,-0.092565425,0.0025343886,80.0,65025,1.000956,0.00012660000000000001,-10.705870628356934,26.144582748413086,0.2205779934466675,27776000,10924,2497
869,-31.897898,29.214886,-107.15434,-12.274481,441.08572,32.0,500.0,-0.15787984,-3.9303167,-0.04289972,-0.0035646295,-2.7948155,0.9381234,0.0035646292,0.008662321,-0.0019180647,-0.0070397127,-0.09407471,0.0028421497,80.0,65025,0.9988848,0.00012639999999999998,-10.69784927368164,26.1335391998291,0.22024532425019033,27808000,10937,2510
870,-30.381039,26.550192,-107.755844,-11.394333,453.04413,36.0,500.0,-0.16113226,-4.088674,-0.053818516,0.00044155636,-2.9746857,1.6739974,-0.00044155802,0.009675812,-0.0020720274,-0.007796303,-0.09558631,0.0027009703,80.0,65025,1.000586,0.00012619999999999998,-10.689668655395508,26.122282028198242,0.21991265867797366,27840000,10950,2501
871,-27.26883,20.953474,-129.94356,-12.613881,481.28125,54.0,500.0,-0.15731557,-3.1273468,-0.065935045,0.0015514722,-3.1390615,2.0145273,-0.0015514689,0.010687851,-0.0024272678,-0.008395349,-0.09710015,0.0035336828,80.0,65025,0.99960804,0.000126,-10.681495666503906,26.110517501831055,0.21957999823036295,27872000,10963,2534
872,-35.68092,32.190678,-109.58733,-13.423679,424.0,36.0,500.0,-0.1763685,-3.763878,-0.06467786,-0.0018963773,-3.0628433,1.9531766,0.0018963779,0.009529332,-0.0022378908,-0.0061746025,-0.09861624,0.003172409,80.0,65025,0.9992924,0.0001258,-10.674057006835938,26.099912643432617,0.21924734440540095,27904000,10975,2530
873,-28.827263,21.960274,-106.76877,-11.929408,472.16666,37.0,500.0,-0.17005089,-3.6116538,-0.059390493,0.003814848,-2.9148877,1.6256151,-0.00381485,0.0082390625,-0.0022242523,-0.006134498,-0.10013474,0.0029950077,80.0,65025,1.0008311,0.0001256,-10.665940284729004,26.08811378479004,0.21891467260215353,27936000,10988,2539
874,-27.197254,22.125572,-108.148735,-10.693989,471.01562,28.0,500.0,-0.1539129,-3.9479918,-0.062183443,0.002379996,-2.60296,1.3406777,-0.0023799934,0.006014041,-0.0017061589,-0.0046266103,-0.10165549,0.0027479879,80.0,65025,1.0015495,0.0001254,-10.657540321350098,26.076396942138672,0.2185820104900018,27968000,11001,2527
875,-31.835701,26.132504,-107.523674,-10.378624,452.7647,30.0,500.0,-0.16835259,-3.756559,-0.066306725,0.001369061,-2.989726,1.2983912,-0.0013690684,0.008671404,-0.0021734177,-0.0066955644,-0.103178605,0.0030859695,80.0,65025,1.001447,0.00012519999999999998,-10.649656295776367,26.0650691986084,0.21824933354266673,28000000,11013,2533
876,-30.536478,25.231657,-106.85727,-10.703946,458.50748,31.0,500.0,-0.15875824,-3.811105,-0.065960065,-0.00049016473,-2.4274764,1.2162316,0.0004901659,0.0036404133,-0.0013395671,-0.0024840552,-0.10470403,0.0025717611,80.0,65025,0.99789286,0.00012499999999999998,-10.641668319702148,26.05356216430664,0.21791666934553516,28032000,11026,2538
877,-35.23715,29.727242,-107.70029,-12.635526,435.52112,36.0,500.0,-0.16387923,-3.7191367,-0.068849966,-0.007354477,-3.2877886,1.1594824,0.0073544746,0.014543708,-0.0029033823,-0.01197303,-0.10623181,0.0037597509,80.0,65025,0.99767303,0.0001248,-10.63433837890625,26.04261016845703,0.2175839934469409,28064000,11039,2529
878,-25.085361,19.827442,-108.52961,-11.901939,479.10938,50.0,500.0,-0.14022467,-3.0963438,-0.0635802,-0.001103815,-3.3017385,2.1141171,0.0011038166,0.007138795,-0.0015073866,-0.00559772,-0.107761845,0.0025587187,80.0,65025,0.99957556,0.0001246,-10.625853538513184,26.031023025512695,0.21725133334823274,28096000,11051,2529
879,-34.915173,30.824226,-133.1765,-13.146711,443.69565,31.0,500.0,-0.18001366,-3.6793358,-0.06777639,-0.0018369574,-3.2375498,1.7389499,0.0018369555,0.01689358,-0.003308294,-0.013395707,-0.1092943,0.0043361336,80.0,65025,0.99527323,0.0001244,-10.618711471557617,26.020137786865234,0.21691866467231402,28128000,11064,2510
880,-35.93833,30.013048,-109.41826,-13.346577,435.2,35.0,500.0,-0.16812924,-3.8618293,-0.06105998,-0.006386673,-3.448958,1.2515047,0.006386666,0.01630915,-0.0030571935,-0.011841793,-0.11082911,0.0035537244,80.0,65025,0.9971563,0.0001242,-10.611501693725586,26.009334564208984,0.2165859890173902,28160000,11077,2519
881,-30.275665,26.655996,-134.79977,-13.138624,460.80304,31.0,500.0,-0.16717796,-3.6371655,-0.05882193,0.00046745615,-2.9163265,1.669824,-0.00046745673,0.008014175,-0.0022115498,-0.0061561856,-0.11236621,0.0032686559,80.0,65025,1.0006343,0.00012399999999999998,-10.60377311706543,25.998109817504883,0.2162533337586721,28192000,11089,2496
882,-31.828758,28.95777,-151.1948,-11.462444,455.3433,35.0,500.0,-0.17350985,-3.981703,-0.04890145,0.0015058947,-1.5020673,1.9191389,-0.0015058921,0.0068441713,-0.0021132957,-0.0052258316,-0.11390565,0.0031024446,80.0,65025,0.9997422,0.00012379999999999997,-10.596245765686035,25.98699951171875,0.2159206746308351,28224000,11102,2518
883,-33.6203,27.541319,-108.89911,-13.230258,446.22058,37.0,500.0,-0.18116549,-4.0176907,-0.05658949,0.0032898423,-3.065639,1.520175,-0.003289844,0.010975229,-0.0025575773,-0.007957116,-0.11544764,0.0029650142,80.0,65025,1.0017463,0.0001236,-10.588807106018066,25.975894927978516,0.21558798752475908,28256000,11115,2532
884,-23.77908,16.085796,-105.817566,-11.86603,485.5,35.0,500.0,-0.14122684,-3.9164326,-0.060999345,0.0024629727,-0.6500805,1.0952275,-0.002462973,0.0014204187,-0.00078162085,-0.0009042129,-0.116991885,0.0020011757,80.0,65025,1.0020027,0.0001234,-10.580194473266602,25.964183807373047,0.21525532546882437,28288000,11127,2536
885,-35.690903,32.95304,-125.73331,-11.972161,424.95834,26.0,500.0,-0.16634554,-3.9519677,-0.048414014,-0.0076498697,-3.4077697,1.7768949,0.007649868,0.015937854,-0.0028263498,-0.012311614,-0.11853851,0.003517421,80.0,65025,0.99592394,0.00012319999999999999,-10.573068618774414,25.953828811645508,0.21492266430937693,28320000,11140,2532
886,-32.393936,27.662823,-108.72873,-12.63623,446.08823,32.0,500.0,-0.16130154,-3.677095,-0.037853055,-0.0025166983,-2.9220746,1.5909584,0.0025167023,0.014046246,-0.002814633,-0.010765456,-0.12008752,0.003543326,80.0,65025,0.99845225,0.000123,-10.565441131591797,25.942825317382812,0.21459000563005573,28352000,11153,2542
887,-34.46052,29.309296,-108.5269,-12.983999,440.2029,31.0,500.0,-0.17751823,-3.8573217,-0.057751317,-0.0010429692,-2.7227442,1.3147111,0.0010429693,0.008900892,-0.002188359,-0.0066596046,-0.12163902,0.0031282073,80.0,65025,1.0007229,0.00012279999999999998,-10.558114051818848,25.931922912597656,0.21425732547056764,28384000,11165,2536
888,-33.99967,29.762184,-130.3412,-12.242865,443.0,30.0,500.0,-0.18063968,-3.974816,-0.05022739,-7.3221327e-06,-2.638834,1.7654456,7.3204865e-06,0.009146149,-0.002431735,-0.007236879,-0.123192795,0.003380105,80.0,65025,0.9979856,0.00012259999999999997,-10.550881385803223,25.921117782592773,0.21392467653219138,28416000,11178,2543
889,-35.625656,32.295513,-108.77102,-11.972555,423.66666,31.0,500.0,-0.18112099,-4.2559814,-0.05184989,-6.748724e-05,-2.8246922,1.8775339,6.748765e-05,0.011964541,-0.0026822116,-0.009256271,-0.12474908,0.00341117,80.0,65025,0.9994325,0.0001224,-10.543617248535156,25.9107723236084,0.21359200934785721,28448000,11191,2546
890,-35.199585,30.8532,-121.29509,-12.76606,436.04285,33.0,500.0,-0.18016036,-3.9661202,-0.030921716,-0.0022730785,-2.856968,1.6893979,0.0022730771,0.011258457,-0.0026970543,-0.008665662,-0.12630786,0.0035421483,80.0,65025,0.9982532,0.0001222,-10.536596298217773,25.90010643005371,0.21325932561023642,28480000,11203,2522
891,-33.606396,29.981033,-139.50557,-11.107214,444.50705,35.0,500.0,-0.17581841,-4.0888186,-0.04781342,-0.0021897221,-1.9078952,1.2292225,0.0021897228,0.005257175,-0.0018358707,-0.003684825,-0.12786889,0.0030872177,80.0,65025,0.99516106,0.00012199999999999997,-10.529410362243652,25.889389038085938,0.21292667777516017,28512000,11216,2496
892,-29.49472,23.145386,-107.75726,-14.577904,465.30304,34.0,500.0,-0.16712189,-3.952777,-0.06270897,0.0034299584,-1.9251559,1.4652838,-0.0034299563,0.0062151533,-0.0019090171,-0.004781748,-0.12943256,0.0029594922,80.0,65025,1.0004065,0.00012179999999999999,-10.521607398986816,25.878076553344727,0.21259399126277922,28544000,11229,2484
893,-29.143848,25.228306,-140.78848,-12.552983,467.56924,31.0,500.0,-0.16280249,-4.1324115,-0.06686505,0.0016453526,-1.2649179,1.4544587,-0.0016453533,0.0039149923,-0.0013754533,-0.0029666992,-0.13099849,0.0024598986,80.0,65025,1.0005254,0.00012159999999999999,-10.513906478881836,25.866853713989258,0.21226134378772785,28576000,11242,2499
894,-37.708763,33.587982,-127.497856,-11.496608,420.19177,33.0,500.0,-0.17859611,-3.9566247,-0.016264329,-0.007549841,-3.2371697,0.96995705,0.007549844,0.016008772,-0.0031479548,-0.013073561,-0.13256703,0.0042750747,80.0,65025,0.99773693,0.00012139999999999997,-10.507227897644043,25.85675811767578,0.21192866100301194,28608000,11255,2495
895,-32.913586,27.419884,-107.09191,-12.984741,445.77942,32.0,500.0,-0.17602627,-3.9148805,-0.046326328,0.0011771984,-2.0108566,1.465894,-0.0011771979,0.009115071,-0.0023259798,-0.0073153777,-0.13413799,0.003088058,80.0,65025,1.000051,0.00012119999999999999,-10.499755859375,25.845844268798828,0.21159599515600466,28640000,11267,2513
896,-28.337265,24.686531,-134.96974,-12.048484,468.0606,36.0,500.0,-0.16048671,-3.9221287,-0.0640359,0.0026421861,-2.6943407,1.5435325,-0.0026421896,0.0076781306,-0.0020536818,-0.0061228345,-0.13571143,0.0028298679,80.0,65025,1.0006828,0.00012099999999999999,-10.492067337036133,25.83474349975586,0.21126332262059416,28672000,11280,2520
897,-30.25438,28.318317,-108.60264,-13.174314,445.97058,36.0,500.0,-0.15316927,-4.007053,-0.064969555,-0.0029129551,-2.1254725,0.9283564,0.002912955,0.0057687704,-0.0016938486,-0.004508688,-0.13728724,0.0027377498,80.0,65025,0.99964094,0.00012079999999999997,-10.484304428100586,25.82404327392578,0.2109306702165,28704000,11293,2527
898,-25.718975,20.250284,-130.96758,-13.496642,481.07693,34.0,500.0,-0.14563257,-4.2981796,-0.056415666,0.0008535873,-3.2242446,1.1552293,-0.0008535859,0.0046637054,-0.0012106214,-0.0034976918,-0.13886571,0.0023374686,80.0,65025,1.0002978,0.00012059999999999999,-10.476305961608887,25.812725067138672,0.21059798928650383,28736000,11305,2514
899,-25.800835,21.880562,-140.41791,-11.894562,481.26562,37.0,500.0,-0.1439422,-4.15233,-0.06356026,-0.0020860827,-2.2138367,1.4151951,0.0020860825,0.0056852773,-0.0015012384,-0.004543943,-0.14044654,0.0028247577,80.0,65025,0.99747115,0.00012039999999999999,-10.468429565429688,25.80144691467285,0.21026533175035508,28768000,11318,2519
