Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,TotalEnvSteps,Time,FPS
78,-686.611,877.59204,-4269.6333,-142.34648,242.448,85.0,500.0,-1.2859662,-8.101119,0.4433185,0.008795415,-0.7554114,2.0507023,-0.008795414,0.02443194,-0.0030008184,-0.0035645738,0.53449166,0.0023609486,80.0,8411,0.99977505,0.00024224999999999998,-338.40850830078125,268.2663269042969,0.4129425007974092,2496000,390,6421
79,-849.0075,1183.5397,-4987.164,-100.858025,244.328,6.0,500.0,-1.5195867,-8.512251,0.4873318,-0.0066728047,-0.8753279,2.2827027,0.0066728033,0.023819735,-0.002994311,-0.00545883,0.531466,0.0021741595,80.0,8411,0.997296,0.00024149999999999996,-337.98846435546875,268.86785888671875,0.4116949937042789,2528000,395,6418
80,-619.9932,841.4018,-4287.5356,-101.40387,226.91176,7.0,500.0,-1.2028792,-7.9176626,0.658233,0.017990118,-0.7692215,2.3373005,-0.01799012,0.032398067,-0.0034498414,-0.004667957,0.5284314,0.002387967,80.0,8411,0.9988889,0.00024074999999999997,-336.6611328125,268.9845886230469,0.410447487791531,2560000,400,6459
81,-739.4606,1019.73065,-4574.921,-137.72226,238.61719,92.0,500.0,-1.3697306,-8.054091,0.29567057,0.0055670696,-0.8133002,2.0673938,-0.0055670696,0.022111332,-0.002921807,-0.0026676655,0.5253873,0.0022788167,80.0,8411,0.9979435,0.00023999999999999998,-335.8249206542969,269.24029541015625,0.40920000592278644,2592000,405,6425
82,-650.5616,848.8484,-3529.4775,-145.48055,234.14925,90.0,500.0,-1.2362149,-7.8014593,0.33115423,0.0171195,-0.713462,2.3647656,-0.0171195,0.022171836,-0.002793937,-0.0032865203,0.52233404,0.002240947,80.0,8411,1.0018959,0.00023925,-334.65582275390625,269.2275695800781,0.4079524979440224,2624000,410,6197
83,-631.4044,887.4413,-4206.6685,-132.61418,225.39131,70.0,500.0,-1.2437497,-8.36464,0.39347434,0.024294838,-0.7679466,2.507027,-0.024294838,0.02802329,-0.0031927275,-0.0035811197,0.51927143,0.0024222091,80.0,8411,1.0033237,0.0002385,-333.5068664550781,269.3954162597656,0.4067050114888296,2656000,415,6062
84,-641.54584,859.7024,-4412.3843,-102.98219,232.4697,10.0,500.0,-1.2610853,-8.101405,0.39147747,0.0145429885,-1.0347351,1.8806747,-0.0145429885,0.01763346,-0.0024505921,-0.003356946,0.5161992,0.0019398562,80.0,8411,1.0002366,0.00023774999999999998,-332.3872985839844,269.386474609375,0.4054574971534238,2688000,420,6407
85,-580.99396,821.74316,-4896.369,-140.86531,228.11194,91.0,500.0,-1.0382817,-8.64052,0.3399189,0.003595401,-0.8659554,1.9370637,-0.003595402,0.021163456,-0.0030076571,-0.004428181,0.51311773,0.0023001507,80.0,8411,0.99959797,0.000237,-331.0572204589844,269.48321533203125,0.40421000272547203,2720000,426,6204
86,-672.83466,955.2357,-4900.67,-100.880585,233.0,6.0,500.0,-1.2114518,-8.432701,0.22211935,-0.006647313,-0.8761982,2.1577926,0.0066473125,0.019707652,-0.002906013,-0.00460888,0.5100269,0.0023336604,80.0,8411,0.9975523,0.00023624999999999997,-330.20343017578125,269.7337951660156,0.4029625035672323,2752000,431,6460
87,-808.3914,1097.9255,-4425.923,-101.59043,242.88977,8.0,500.0,-1.4043355,-8.60828,0.5190319,-0.014935938,-0.8421338,1.9559166,0.014935939,0.023291048,-0.003191783,-0.0062239235,0.50692606,0.002524917,80.0,8411,0.997526,0.00023549999999999998,-329.7947692871094,270.06414794921875,0.4017149995065501,2784000,436,6446
88,-565.8781,793.11774,-4787.216,-100.68677,215.44057,7.0,500.0,-1.0765619,-8.145225,0.30604655,0.0012142524,-0.64817756,2.147064,-0.0012142512,0.020051146,-0.0026601823,-0.0034981219,0.5038157,0.0023338553,80.0,8411,0.99939847,0.00023474999999999996,-328.6253662109375,270.0738220214844,0.40046749059466874,2816000,441,6262
89,-648.06647,924.4603,-4833.5474,-102.22693,222.34058,8.0,500.0,-1.158141,-8.18255,0.46366516,-0.016421167,-0.8176994,2.000924,0.016421169,0.018428914,-0.0028432175,-0.0036008272,0.50069577,0.0026142048,80.0,8411,0.9952861,0.000234,-327.8205261230469,270.11285400390625,0.3992200009009028,2848000,446,6415
90,-562.7238,647.3566,-3964.5688,-137.1461,233.96153,81.0,500.0,-0.9885362,-7.878142,0.32236546,0.0052476497,-0.6209329,1.9548426,-0.0052476507,0.020620221,-0.0026552607,-0.002883499,0.4975662,0.0022602086,80.0,8411,0.99921846,0.00023324999999999998,-326.4844970703125,269.8734436035156,0.3979725069771264,2880000,451,6420
91,-609.115,778.80927,-4153.696,-101.54846,226.59421,9.0,500.0,-1.0622702,-7.574887,0.23196065,0.00571896,-0.8935915,2.2848005,-0.0057189604,0.024352107,-0.003181837,-0.005358253,0.49442673,0.002404876,80.0,8411,0.9988278,0.00023249999999999999,-325.4069519042969,269.7441101074219,0.3967250095405888,2912000,456,5962
92,-732.02966,1061.3011,-4798.8354,-101.5423,228.34587,7.0,500.0,-1.3521445,-8.252895,0.45748985,-0.010135639,-0.7843085,1.8512607,0.010135639,0.016937152,-0.0027045573,-0.0043981634,0.49127716,0.0023817092,80.0,8411,0.99668777,0.00023174999999999997,-324.91229248046875,270.01409912109375,0.395477509529117,2944000,461,6423
93,-636.2804,849.755,-3956.9607,-102.138725,230.89313,8.0,500.0,-1.1647253,-7.9717326,0.73220694,0.0012587862,-1.1726503,1.9762032,-0.0012587868,0.016092297,-0.0025121472,-0.0022183734,0.4881177,0.002368568,80.0,8411,0.9994955,0.00023099999999999998,-323.9502258300781,269.9227294921875,0.3942300081003882,2976000,466,6391
94,-574.8703,760.66144,-4046.9172,-139.00221,223.97122,88.0,500.0,-1.0029397,-7.700694,0.17911476,-0.00493611,-0.6154454,2.113072,0.00493611,0.014083889,-0.0023602978,-0.0027481536,0.48494822,0.0024338206,80.0,8411,0.99766046,0.00023024999999999996,-322.8315124511719,269.8082275390625,0.39298250663119394,3008000,471,6434
95,-625.04565,898.7417,-4862.5913,-135.2345,221.78572,86.0,500.0,-1.1385193,-7.6343594,0.70519614,-0.011591553,-0.8360622,1.7474896,0.011591552,0.017963622,-0.0028807381,-0.0032177272,0.4817686,0.0026232013,80.0,8411,0.996997,0.0002295,-322.0245361328125,269.85357666015625,0.3917350067166933,3040000,476,6398
96,-559.91003,744.00507,-4220.0767,-101.46592,224.44853,8.0,500.0,-0.981417,-8.051719,0.3929887,0.00043119406,-0.5822017,2.0756814,-0.0004311942,0.014933793,-0.002358798,-0.0023905945,0.47857952,0.0023612352,80.0,8411,0.9976015,0.00022874999999999998,-320.8456726074219,269.76422119140625,0.3904875101696585,3072000,481,6452
97,-571.9751,750.8138,-3796.8323,-100.78731,225.34782,6.0,500.0,-1.0456423,-7.7218866,0.2945707,-0.0005169053,-0.70645726,1.7032412,0.0005169066,0.011841208,-0.0023306655,-0.0013541952,0.47537944,0.0023170859,80.0,8411,0.9976823,0.00022799999999999999,-319.77410888671875,269.5914001464844,0.38923999581919716,3104000,486,6294
98,-688.0353,900.128,-4584.61,-134.97504,240.896,87.0,500.0,-1.1417803,-7.9583983,0.53581226,-0.01674101,-0.72032565,1.9939392,0.01674101,0.013740265,-0.0025788397,-0.003412857,0.4721694,0.0026918696,80.0,8411,0.9941739,0.00022725,-319.07269287109375,269.4776611328125,0.3879924892602282,3136000,491,6079
99,-648.0455,843.2414,-4485.852,-101.93619,229.93233,7.0,500.0,-1.2259467,-7.591975,0.2717611,0.00514849,-0.5422832,2.1615376,-0.005148489,0.015630554,-0.0024680463,-0.0031726523,0.46894878,0.0025447356,80.0,8411,0.9989501,0.00022649999999999998,-318.3236083984375,269.27569580078125,0.3867449929537323,3168000,496,6430
100,-576.0907,887.4461,-5249.6655,-102.478584,209.93243,7.0,500.0,-1.0864981,-7.5131574,0.07169399,-0.002977748,-0.60268986,1.8270729,0.0029777489,0.01175063,-0.0023268715,-0.0022951236,0.4657178,0.002532173,80.0,8411,0.9980335,0.00022574999999999996,-317.47149658203125,269.407470703125,0.3854975095751845,3200000,502,5293
101,-505.6859,716.7082,-4390.2324,-144.92665,208.82433,79.0,500.0,-0.92912877,-7.8873754,0.074402705,-0.0018549389,-0.6697011,2.1460912,0.0018549387,0.014268332,-0.0024505863,-0.0034704637,0.4624766,0.0025332237,80.0,8411,0.99905384,0.000225,-316.3359375,269.3211975097656,0.38424999620757794,3232000,508,6045
102,-563.66797,781.8431,-4106.0757,-102.45412,216.72728,10.0,500.0,-1.0249014,-7.04817,0.3700758,-0.00033572435,-0.69241226,2.1167965,0.0003357234,0.012050446,-0.002374927,-0.001623052,0.45922467,0.0024498943,80.0,8411,0.99937546,0.00022425,-315.3924865722656,269.2549743652344,0.3830025020565452,3264000,513,6353
103,-484.68005,590.18744,-3928.6606,-101.464966,211.93289,8.0,500.0,-0.84832454,-7.171005,0.29173443,0.0029670906,-0.7044708,1.8689499,-0.0029670896,0.013064139,-0.0023987577,-0.0023242424,0.45596218,0.0023924676,80.0,8411,0.9998914,0.00022349999999999998,-314.180419921875,269.0072326660156,0.38175500768179715,3296000,518,6273
104,-579.5565,830.0425,-4646.2783,-101.69546,217.67133,7.0,500.0,-0.96677774,-7.3270116,0.27236277,-0.0107289255,-0.99225616,1.6503892,0.010728926,0.017244661,-0.0027418935,-0.0057223956,0.45268917,0.0025266649,80.0,8411,0.99634695,0.00022274999999999997,-313.32098388671875,268.9993591308594,0.3805074941516813,3328000,523,6224
105,-559.8926,675.1084,-3553.9678,-100.4869,223.92754,7.0,500.0,-0.9657536,-7.1086717,0.17438768,-0.0026118392,-0.6316813,1.5614285,0.0026118387,0.011531031,-0.0021149616,-0.0020229083,0.44940525,0.0023419387,80.0,8411,0.99763536,0.00022199999999999998,-312.3351135253906,268.7141418457031,0.3792600108593067,3360000,528,6254
106,-491.3312,643.29785,-3267.7932,-100.91381,207.7347,6.0,500.0,-0.93907297,-7.203121,0.22825268,-0.0011718649,-0.81563574,1.4725393,0.001171865,0.010139346,-0.0021603308,-0.0024238862,0.44611067,0.002369564,80.0,8411,0.997924,0.00022124999999999998,-311.295654296875,268.5095520019531,0.3780124941559261,3392000,533,6218
107,-463.20108,704.4714,-4265.264,-102.49962,198.32692,8.0,500.0,-0.99814975,-7.2796097,0.15594004,0.009418724,-0.69764686,1.9055079,-0.009418724,0.0075203837,-0.0017134036,-0.0011959997,0.44280487,0.0020927808,80.0,8411,1.0008261,0.00022049999999999997,-310.2294616699219,268.44537353515625,0.3767649937784258,3424000,538,6266
108,-614.4481,915.61566,-4956.209,-100.755325,221.40425,8.0,500.0,-1.0833846,-7.312278,0.20803627,-0.0055319453,-0.7686075,2.4967098,0.005531947,0.0140661085,-0.0024951042,-0.0048228153,0.43948835,0.0027625244,80.0,8411,0.998932,0.00021974999999999995,-309.5572509765625,268.5671081542969,0.3755174919288259,3456000,544,6219
109,-537.6849,667.28864,-3802.692,-103.236465,225.0145,10.0,500.0,-0.8998965,-7.2130003,0.19503684,-0.0036024367,-0.681146,1.8959105,0.0036024372,0.010967216,-0.0022326107,-0.0021434585,0.43616062,0.0025673024,80.0,8411,0.9973322,0.00021899999999999998,-308.5643005371094,268.2879943847656,0.37426999362165975,3488000,549,6206
110,-554.91724,715.3069,-3545.8726,-101.615,222.6187,7.0,500.0,-0.96779996,-7.287929,0.29324377,0.0013435715,-0.62246984,1.8350865,-0.0013435713,0.011411301,-0.0021837482,-0.0021912465,0.43282205,0.0024688765,80.0,8411,0.9978625,0.00021825,-307.67510986328125,268.0537109375,0.3730225040774112,3520000,554,6264
111,-635.9496,808.4154,-3445.847,-102.19684,237.67175,7.0,500.0,-1.1281282,-7.2432957,0.26897025,-0.0007684553,-0.56674874,2.001934,0.0007684554,0.010589285,-0.0021314546,-0.0019676771,0.42947194,0.0027376972,80.0,8411,0.9980427,0.00021749999999999997,-306.97882080078125,267.8311462402344,0.3717750065620801,3552000,559,6147
112,-642.6139,893.09125,-4377.3887,-101.77421,237.0,7.0,500.0,-1.0700759,-7.7025976,0.07093261,-0.008786613,-0.8491669,2.032156,0.008786615,0.0153185,-0.0027746398,-0.005084238,0.4261108,0.0029913364,80.0,8411,0.9952663,0.00021674999999999996,-306.33465576171875,267.81048583984375,0.3705275069283554,3584000,564,6189
113,-573.3199,787.11414,-4059.329,-101.66675,222.80292,6.0,500.0,-1.0216889,-7.142492,0.43940604,-0.005590269,-0.76294225,2.1985946,0.0055902693,0.014680266,-0.0024288066,-0.0049345526,0.42273852,0.0026703165,80.0,8411,0.9974723,0.00021599999999999996,-305.57080078125,267.67633056640625,0.369279989221283,3616000,569,6200
114,-475.4252,570.6951,-3468.4724,-100.96938,216.33566,7.0,500.0,-0.7866524,-7.2162914,0.53731334,-0.0024908828,-0.7805406,1.9114512,0.0024908842,0.01163733,-0.0022642063,-0.0018612716,0.4193545,0.002776585,80.0,8411,0.9971894,0.00021525,-304.4884948730469,267.42596435546875,0.3680325037948794,3648000,575,6064
115,-495.03958,576.2677,-3474.4722,-101.61115,221.3741,7.0,500.0,-0.7956699,-6.5533814,0.235621,-0.01241811,-0.6628714,2.057019,0.012418112,0.011547699,-0.002284092,-0.0025554658,0.41595924,0.002892391,80.0,8411,0.9942677,0.0002145,-303.4854736328125,267.0845947265625,0.3667850131611849,3680000,580,6257
116,-468.21158,648.8313,-4056.7622,-135.2098,207.81757,71.0,500.0,-0.84177226,-7.2323933,0.22191237,-0.007657528,-0.70089775,1.7052441,0.0076575284,0.00884199,-0.0019185344,-0.0015920501,0.412552,0.0024970924,80.0,8411,0.9961302,0.00021375,-302.4819030761719,266.9361267089844,0.3655375024150804,3712000,585,6413
117,-536.36304,771.36816,-4010.1768,-101.632095,212.95804,7.0,500.0,-0.969125,-7.7171535,0.46415594,-0.015830776,-0.95431554,1.7799561,0.015830778,0.010516997,-0.0021415784,-0.004652837,0.40913343,0.002862772,80.0,8411,0.9938275,0.00021299999999999997,-301.7362060546875,266.80853271484375,0.3642899788615118,3744000,590,6357
118,-459.6997,627.7343,-3516.1963,-101.637085,203.90729,6.0,500.0,-0.88478357,-7.5191708,0.081880674,-0.009616979,-0.6591176,1.8887398,0.00961698,0.009648915,-0.0022659372,-0.003140611,0.4057031,0.0028187456,80.0,8411,0.99539685,0.00021224999999999998,-300.7969055175781,266.6083068847656,0.36304251492073103,3776000,595,6437
119,-525.2965,639.83813,-3979.8354,-101.507675,228.42647,6.0,500.0,-0.9157765,-7.4402394,0.30405974,-0.00077080645,-0.74153304,1.8455874,0.00077080494,0.011895485,-0.0024266695,-0.0032016868,0.40226096,0.002926792,80.0,8411,0.99759233,0.0002115,-299.9335632324219,266.3036193847656,0.3617950098006403,3808000,600,6400
120,-512.7156,620.6335,-3394.8862,-136.965,225.11594,74.0,500.0,-0.89148796,-7.5485635,0.20381781,-0.006138075,-0.8018523,1.4573605,0.006138076,0.010050031,-0.0021440696,-0.003375526,0.39880702,0.0026723314,80.0,8411,0.99805385,0.00021074999999999997,-299.04266357421875,266.01007080078125,0.3605474933343028,3840000,605,6393
121,-555.29224,686.3692,-3151.3235,-101.93476,233.51515,7.0,500.0,-1.0035851,-7.0151577,0.123531535,-0.0005267961,-0.78813344,1.8152143,0.0005267968,0.009969536,-0.0022723782,-0.0028612458,0.3953409,0.0028831984,80.0,8411,0.9963846,0.00020999999999999998,-298.24664306640625,265.7351989746094,0.35929999525249634,3872000,610,5947
122,-542.03876,732.4797,-4404.8047,-135.87909,224.32846,82.0,500.0,-0.9695848,-7.141747,0.20691998,-0.007248435,-0.81920725,1.299414,0.007248437,0.011468345,-0.0025034163,-0.004690719,0.3918628,0.003120021,80.0,8411,0.99645054,0.00020925,-297.4881591796875,265.55181884765625,0.35805250249946324,3904000,615,6325
123,-484.96588,699.08264,-3772.3486,-101.2704,203.07895,8.0,500.0,-0.91435903,-6.9237046,0.18579265,-0.012890172,-0.71562093,1.6670393,0.012890171,0.011921052,-0.0022831287,-0.0056192763,0.38837257,0.0029647546,80.0,8411,0.9958416,0.0002085,-296.7135925292969,265.3888854980469,0.35680500250986896,3936000,620,6416
124,-464.90573,684.99335,-4371.74,-101.827934,201.50967,7.0,500.0,-0.9248686,-7.014329,0.08088328,-0.00023708714,-0.56125337,1.3073694,0.00023708865,0.006919288,-0.0018156928,-0.0015507502,0.38487008,0.002656062,80.0,8411,0.9992809,0.00020774999999999998,-295.8716735839844,265.2558898925781,0.3555574832077068,3968000,625,6394
125,-532.6203,763.3119,-4214.423,-101.355995,213.59723,6.0,500.0,-1.0797522,-7.432137,0.043903142,-0.0064126845,-0.65800214,1.7956755,0.0064126835,0.0077880425,-0.0018892242,-0.0016420007,0.38135543,0.002803409,80.0,8411,0.9960178,0.00020699999999999996,-295.2296142578125,265.1077880859375,0.3543100174792727,4000000,630,6400
126,-429.77036,587.63403,-4259.3164,-101.726105,200.2829,7.0,500.0,-0.80469424,-6.6932645,0.22423959,-0.012233481,-0.64334553,1.5179417,0.012233482,0.009432614,-0.0021349736,-0.0031937584,0.3778284,0.002680371,80.0,8411,0.9952738,0.00020624999999999997,-294.33709716796875,264.86590576171875,0.3530625091549257,4032000,635,6387
127,-396.75714,453.7704,-3332.9949,-102.50659,199.44872,7.0,500.0,-0.70953625,-6.5756683,0.19371618,0.0017440631,-0.5232297,1.5569237,-0.0017440629,0.007527761,-0.0018416443,-0.0014066285,0.3742886,0.0027258627,80.0,8411,0.9996389,0.0002055,-293.2856140136719,264.611083984375,0.3518149895595312,4064000,640,6399
128,-509.4664,705.0283,-3753.1938,-101.55543,213.0,7.0,500.0,-0.93074864,-7.674672,0.08303057,-0.010359096,-0.6445953,1.6086571,0.010359099,0.010818911,-0.0023272512,-0.0055678408,0.37073657,0.003032621,80.0,8411,0.9963671,0.00020475,-292.5720520019531,264.4215393066406,0.3505674899078886,4096000,646,5751
129,-399.6266,566.0146,-3327.7986,-101.32985,199.42207,6.0,500.0,-0.77529675,-7.086409,0.06516351,-0.0031100062,-0.5489731,1.3642435,0.0031100055,0.006417601,-0.0016475216,-0.0017315431,0.36717176,0.0024406933,80.0,8411,0.9983234,0.00020399999999999997,-291.6000671386719,264.26580810546875,0.34931999966136884,4128000,651,6261
130,-555.14026,764.0623,-3892.188,-135.44695,225.83942,92.0,500.0,-0.94198686,-7.6807656,0.21285902,-0.013370027,-0.8692807,1.6953585,0.013370026,0.009929345,-0.002244321,-0.0045435736,0.36359403,0.002900058,80.0,8411,0.99571073,0.00020324999999999998,-290.96295166015625,264.1140441894531,0.3480725087637661,4160000,656,6228
131,-443.61548,601.1494,-4454.1553,-103.07904,212.71724,9.0,500.0,-0.7920831,-7.0369644,0.092561334,-0.005328447,-0.64042383,1.4290107,0.0053284457,0.0084612975,-0.0021599708,-0.002128277,0.36000347,0.0029145372,80.0,8411,0.9977717,0.0002025,-290.09490966796875,263.9241943359375,0.34682500764008783,4192000,661,6405
132,-380.08197,439.27252,-2932.8792,-134.33438,199.46153,78.0,500.0,-0.7171068,-6.569283,0.17370777,0.0016093325,-0.9896108,2.3220177,-0.001609332,0.009357787,-0.0020395264,-0.002454259,0.3564,0.0026961332,80.0,8411,0.9995494,0.00020174999999999997,-289.07073974609375,263.6594543457031,0.3455774871953296,4224000,666,6433
133,-361.89746,492.3416,-3399.0315,-103.25575,188.09639,11.0,500.0,-0.72439927,-6.9091268,0.33418775,0.0043269778,-0.70234585,2.0553746,-0.004326977,0.008974088,-0.0017867207,-0.0023686038,0.35278368,0.0023990967,80.0,8411,1.0019706,0.00020099999999999995,-288.0653991699219,263.4906311035156,0.3443299798605651,4256000,671,6403
134,-437.59286,628.6615,-3441.4316,-135.29134,200.19737,84.0,500.0,-0.87835217,-7.1046324,0.2044508,-0.0036369895,-0.62024206,1.9547102,0.0036369907,0.009468251,-0.0019987691,-0.0028446666,0.3491543,0.0029174937,80.0,8411,0.9976331,0.00020025,-287.2753601074219,263.2917785644531,0.34308251794949474,4288000,676,6377
135,-446.39722,687.59656,-3298.5752,-101.280136,194.7375,6.0,500.0,-0.9093849,-6.8222857,0.43781537,-0.005046701,-0.6468334,2.4444575,0.0050467006,0.0076782773,-0.001940657,-0.0028965108,0.34551144,0.0028442978,80.0,8411,0.99749,0.0001995,-286.5606689453125,263.1651306152344,0.34183501140744416,4320000,681,6418
136,-362.23227,464.9139,-3035.5518,-101.532974,187.6358,7.0,500.0,-0.7276613,-6.7371926,0.27345246,-0.0016367133,-0.53258395,1.804289,0.001636713,0.0067757634,-0.0017909834,-0.0016975668,0.34185523,0.002601819,80.0,8411,0.9985534,0.00019874999999999998,-285.6256408691406,262.91802978515625,0.3405874936479317,4352000,687,5512
137,-365.26224,496.03113,-3334.2256,-101.422874,185.13173,8.0,500.0,-0.69516844,-6.9960775,0.4376673,-0.0029477365,-0.8957313,1.5924795,0.0029477368,0.005941863,-0.0017097556,-0.0016005511,0.3381858,0.0027692565,80.0,8411,0.9971199,0.00019799999999999996,-284.6985778808594,262.7117614746094,0.3393399979632052,4384000,693,5294
138,-342.3123,533.96893,-4043.2312,-131.87085,177.48,74.0,500.0,-0.68812406,-7.0810657,0.3257329,-0.0067082513,-0.66146135,1.3367381,0.0067082513,0.0038641104,-0.001445728,-0.0014039741,0.33450273,0.0026911579,80.0,8411,0.99640524,0.00019724999999999997,-283.75189208984375,262.59783935546875,0.3380925172191384,4416000,698,6241
139,-357.8802,440.73404,-2792.6487,-101.45341,193.22699,8.0,500.0,-0.65948844,-6.6483755,0.45957386,-0.002138106,-0.76940334,2.4861531,0.0021381062,0.0068995743,-0.0017089957,-0.0013357697,0.3308062,0.002791646,80.0,8411,0.9962007,0.00019649999999999998,-282.786865234375,262.36456298828125,0.3368450045974396,4448000,703,6383
140,-402.31366,616.66284,-3794.0017,-128.681,190.30061,75.0,500.0,-0.78214675,-6.3750176,0.7748772,-0.010088678,-0.9750229,2.7416613,0.010088678,0.008642662,-0.002137376,-0.003842548,0.3270958,0.0031059259,80.0,8411,0.99405634,0.00019575000000000001,-281.9950256347656,262.2241516113281,0.33559749435686537,4480000,708,6368
141,-301.3394,339.93552,-2427.826,-102.04728,175.08,7.0,500.0,-0.5841845,-5.622841,-0.03424874,0.00094971777,-0.67314684,2.7233121,-0.0009497173,0.0069822352,-0.001788377,-0.0024475823,0.32337147,0.0028223624,80.0,8411,0.99751866,0.000195,-280.9358825683594,262.0229797363281,0.33434998077180506,4512000,713,6398
142,-268.20215,295.01062,-2036.025,-102.324684,166.54892,8.0,500.0,-0.5349117,-5.1618433,0.12409368,-0.00024786056,-0.52775395,0.84569454,0.00024786004,0.0030657952,-0.0012055372,-0.0010653915,0.3196335,0.0024640956,80.0,8411,0.9998381,0.00019424999999999998,-279.8172302246094,261.8816833496094,0.3331024982922544,4544000,719,6068
143,-302.69666,385.87305,-3960.3323,-101.379364,177.63792,7.0,500.0,-0.611617,-6.544611,0.027828023,0.00096059626,-0.4293537,1.7325473,-0.00096059527,0.004260503,-0.0014564358,-0.0015344144,0.3158813,0.0027092854,80.0,8411,1.0001148,0.0001935,-278.8053894042969,261.7177429199219,0.3318550021182162,4576000,724,6179
144,-267.4022,271.05167,-1981.661,-130.35251,167.3476,76.0,500.0,-0.5205348,-5.5716753,0.34763122,0.0024712163,-0.83344835,2.229473,-0.0024712174,0.005592779,-0.0014944792,-0.0016658633,0.3121152,0.0026657062,80.0,8411,0.99931395,0.00019275,-277.7118835449219,261.5492858886719,0.3306074879198249,4608000,729,6033
145,-261.46,299.2868,-2650.3425,-101.78679,165.12234,7.0,500.0,-0.52593446,-5.4861894,0.12707563,-0.0003562523,-0.8406929,0.6318569,0.00035625265,0.0025481943,-0.0010857491,-0.0007923347,0.3083345,0.0023453967,80.0,8411,0.999228,0.00019199999999999998,-276.6109313964844,261.43115234375,0.32935999109229713,4640000,734,6365
146,-326.10956,461.0437,-3561.4812,-102.24135,180.56322,8.0,500.0,-0.60840183,-6.396739,0.06430419,-0.006800333,-0.48849592,1.6775161,0.0068003326,0.0038626771,-0.0013042304,-0.0015693253,0.30453977,0.0025118948,80.0,8411,0.997306,0.00019124999999999996,-275.7046203613281,261.2552795410156,0.3281125077827423,4672000,739,6386
147,-287.66055,439.7504,-3139.632,-101.82436,165.68947,7.0,500.0,-0.66540974,-6.2415876,-0.0012158304,0.0021387788,-0.62502897,1.5049936,-0.002138779,0.0033213184,-0.0012379294,-0.0015634182,0.30073047,0.0026152772,80.0,8411,0.999194,0.0001905,-274.7477722167969,261.1336364746094,0.32686499563220056,4704000,744,6368
148,-247.8518,295.00415,-2620.7114,-100.847885,156.70558,7.0,500.0,-0.53118813,-5.38233,0.01231797,0.0027399901,-0.46359578,1.4088376,-0.0027399901,0.0024574446,-0.0009592039,-0.00076594466,0.2969065,0.0022360317,80.0,8411,1.000943,0.00018975,-273.67962646484375,261.00518798828125,0.32561749096755127,4736000,749,6398
149,-262.35303,276.86514,-1807.0043,-101.91585,167.46237,7.0,500.0,-0.5044697,-5.165172,0.05417417,-0.0027704958,-0.7904205,2.007455,0.0027704956,0.004856609,-0.0014483326,-0.0015017034,0.29306796,0.0028841002,80.0,8411,0.99630904,0.00018899999999999999,-272.6426696777344,260.8236083984375,0.3243699913090489,4768000,754,6401
150,-233.19249,279.10526,-3557.5215,-101.2763,158.27272,7.0,500.0,-0.45089006,-6.1178756,0.09794515,-0.00050364685,-0.4297904,1.1118765,0.0005036469,0.0026315912,-0.0011010396,-0.0012214746,0.28921464,0.002362134,80.0,8411,0.99853337,0.00018824999999999997,-271.5494689941406,260.7480773925781,0.3231224946314947,4800000,759,6378
151,-255.2715,370.3098,-3958.2788,-102.085175,158.32323,6.0,500.0,-0.5105469,-6.571319,-0.0073697567,-0.0018164868,-0.3790462,1.0088171,0.0018164865,0.0024255877,-0.0011081102,-0.0010018757,0.28534648,0.0024627233,80.0,8411,0.99750686,0.00018749999999999998,-270.54638671875,260.6554260253906,0.3218749993626115,4832000,765,5867
152,-240.69482,245.17493,-2062.5127,-101.93011,162.82384,9.0,500.0,-0.4375414,-4.641151,-0.0144794285,-0.0020975017,-0.5781745,1.3047802,0.0020975024,0.0027896904,-0.0010786861,-0.0012578833,0.28146318,0.002488451,80.0,8411,0.9986803,0.00018675,-269.4841613769531,260.5206298828125,0.32062750438139315,4864000,770,6376
153,-215.76913,229.78293,-2918.3572,-100.64896,154.73892,7.0,500.0,-0.39759853,-5.492631,-0.005645737,0.00010473794,-0.31999192,1.2472017,-0.000104737235,0.0017643261,-0.00080586656,-0.00060497987,0.27756497,0.0022002184,80.0,8411,1.0008025,0.000186,-268.3757019042969,260.46307373046875,0.31938000901642877,4896000,775,6383
154,-220.17653,221.48251,-1924.8469,-101.19059,150.97537,7.0,500.0,-0.4517112,-4.598026,0.046505958,-0.003121365,-0.675623,1.0099655,0.0031213642,0.001604436,-0.00076478417,-0.0003981189,0.27365115,0.0023721447,80.0,8411,0.9969325,0.00018524999999999998,-267.3257141113281,260.32733154296875,0.31813251304420037,4928000,780,6376
155,-205.2446,143.51843,-1029.4586,-101.100334,143.00456,7.0,500.0,-0.3589463,-1.7836784,0.18352312,-0.0061749504,-0.36052257,1.3762032,0.0061749513,0.0014218637,-0.0007385091,-0.00037201616,0.2697222,0.00242312,80.0,8411,0.99378675,0.00018449999999999999,-266.2360534667969,260.2152404785156,0.3168850166873543,4960000,785,6387
